Date,CPU_USAGE,MEM_USAGE,STO_USAGE
2023-01-13 09:28:15.129349,0.0,22.437667846679688,7.0
2023-01-13 09:28:21.854818,0.0,22.429656982421875,7.0
2023-01-13 09:28:28.510644,1.0,22.270965576171875,7.0
2023-01-13 09:28:35.042567,2.0,22.732162475585938,7.0
2023-01-13 09:28:41.688881,2.0,22.7386474609375,7.0
2023-01-13 09:28:48.145445,2.0,22.741317749023438,7.0
2023-01-13 09:28:55.049866,2.0,22.743606567382812,7.0
2023-01-13 09:29:01.610722,2.0,22.599029541015625,7.0
2023-01-13 09:29:08.200934,0.0,22.601699829101562,7.0
2023-01-13 09:29:14.708366,0.0,22.593307495117188,7.0
2023-01-13 09:29:21.238982,0.0,22.595596313476562,7.0
2023-01-13 09:29:27.917342,3.0,22.5921630859375,7.0
2023-01-13 09:29:34.416305,0.0,22.589492797851562,7.0
2023-01-13 09:29:41.061722,0.0,22.601318359375,7.0
2023-01-13 09:29:47.646868,2.0,22.589111328125,7.0
2023-01-13 09:29:54.212079,0.0,22.598648071289062,7.0
2023-01-13 09:30:00.847145,0.0,22.595977783203125,7.0
2023-01-13 09:30:07.405877,0.0,22.599411010742188,7.0
2023-01-13 09:30:13.963405,0.0,22.600936889648438,7.0
2023-01-13 09:45:26.576573,1.0,22.449493408203125,7.0
2023-01-13 09:45:32.988589,1.0,22.440719604492188,7.0
2023-01-13 09:45:39.413864,1.0,22.4334716796875,7.0
2023-01-13 09:45:45.863334,1.0,22.432708740234375,7.0
2023-01-13 09:45:52.462476,1.0,22.436141967773438,7.0
2023-01-13 09:45:58.970311,2.0,22.4395751953125,7.0
2023-01-13 09:46:05.453498,1.0,22.439193725585938,7.0
2023-01-13 09:46:11.984161,2.0,22.443008422851562,7.0
2023-01-13 09:46:18.529511,1.0,22.439956665039062,7.0
2023-01-13 09:46:25.042313,1.0,22.43194580078125,7.0
2023-01-13 09:46:31.736876,20.0,22.114944458007812,7.0
2023-01-13 09:46:38.339850,5.0,22.438430786132812,7.0
2023-01-13 09:46:44.817418,2.0,22.438430786132812,7.0
2023-01-13 09:46:51.301926,2.0,22.4395751953125,7.0
2023-01-13 09:46:57.824671,0.0,22.430801391601562,7.0
2023-01-13 09:47:04.337304,1.0,22.43804931640625,7.0
2023-01-13 09:47:10.858504,1.0,22.439956665039062,7.0
2023-01-13 09:47:17.362275,1.0,22.438430786132812,7.0
2023-01-13 09:47:23.914504,1.0,22.4365234375,7.0
2023-01-13 09:47:30.523737,0.0,22.587966918945312,7.0
2023-01-13 09:47:37.045067,0.0,22.579193115234375,7.0
2023-01-13 09:47:43.534845,1.0,22.588729858398438,7.0
2023-01-13 09:47:50.005630,2.0,22.582244873046875,7.0
2023-01-13 09:47:56.441923,1.0,22.576522827148438,7.0
2023-01-13 09:48:03.070703,3.0,22.58758544921875,7.0
2023-01-13 09:48:09.665645,1.0,22.577667236328125,7.0
2023-01-13 09:48:16.215229,4.0,22.587203979492188,7.0
2023-01-13 09:48:22.626897,2.0,22.589874267578125,7.0
2023-01-13 09:48:29.169647,1.0,22.576904296875,7.0
2023-01-13 09:48:35.732535,1.0,22.588348388671875,7.0
2023-01-13 09:48:42.277315,1.0,22.435379028320312,7.0
2023-01-13 09:48:48.735435,0.0,22.438430786132812,7.0
2023-01-13 09:48:55.226744,0.0,22.44110107421875,7.0
2023-01-13 09:49:01.794072,0.0,22.440338134765625,7.0
2023-01-13 09:49:08.335094,2.0,22.4365234375,7.0
2023-01-13 09:49:14.875959,2.0,22.440719604492188,7.0
2023-01-13 09:49:21.450097,2.0,22.439956665039062,7.0
2023-01-13 09:49:27.916406,1.0,22.440719604492188,7.0
2023-01-13 09:49:34.433272,1.0,22.431182861328125,7.0
2023-01-13 09:49:40.991708,2.0,22.440719604492188,7.0
2023-01-13 09:49:47.482550,2.0,22.433090209960938,7.0
2023-01-13 09:49:54.282592,1.0,22.575759887695312,7.0
2023-01-13 09:50:00.741080,2.0,22.5799560546875,7.0
2023-01-13 09:50:07.331720,2.0,22.577285766601562,7.0
2023-01-13 09:50:13.914418,1.0,22.577667236328125,7.0
2023-01-13 09:50:20.380216,2.0,22.58758544921875,7.0
2023-01-13 09:50:26.914430,1.0,22.576522827148438,7.0
2023-01-13 09:50:33.380023,1.0,22.581100463867188,7.0
2023-01-13 09:50:40.046018,0.0,22.579193115234375,7.0
2023-01-13 09:50:46.612508,1.0,22.581100463867188,7.0
2023-01-13 09:50:53.195637,2.0,22.587203979492188,7.0
2023-01-13 09:50:59.944452,1.0,22.577285766601562,7.0
2023-01-13 09:51:06.515382,2.0,22.5799560546875,7.0
2023-01-13 09:51:13.039287,1.0,22.578048706054688,7.0
2023-01-13 09:51:19.486143,2.0,22.577285766601562,7.0
2023-01-13 09:51:26.160032,1.0,22.436904907226562,7.0
2023-01-13 09:51:32.739212,0.0,22.115325927734375,7.0
2023-01-13 09:51:39.209580,0.0,22.109222412109375,7.0
2023-01-13 09:51:45.851488,2.0,22.11761474609375,7.0
2023-01-13 09:51:52.501036,0.0,22.117996215820312,7.0
2023-01-13 09:51:58.987115,8.0,22.11456298828125,7.0
2023-01-13 09:52:05.557146,0.0,22.114944458007812,7.0
2023-01-13 09:52:12.224643,0.0,22.115325927734375,7.0
2023-01-13 09:52:18.791014,0.0,22.108078002929688,7.0
2023-01-13 09:52:25.275044,0.0,22.116470336914062,7.0
2023-01-13 09:52:31.808078,0.0,22.115325927734375,7.0
2023-01-13 09:52:38.439141,4.0,22.117233276367188,7.0
2023-01-13 09:52:44.893285,0.0,22.115325927734375,7.0
2023-01-13 09:52:51.405638,0.0,22.114181518554688,7.0
2023-01-13 09:52:57.909488,1.0,22.115707397460938,7.0
2023-01-13 09:53:04.468380,0.0,22.107696533203125,7.0
2023-01-13 09:53:11.080539,0.0,22.115325927734375,7.0
2023-01-13 09:53:17.537617,2.0,22.114181518554688,7.0
2023-01-13 09:53:24.104714,0.0,22.115325927734375,7.0
2023-01-13 09:53:30.679079,0.0,22.114181518554688,7.0
2023-01-13 09:53:37.191694,0.0,22.116470336914062,7.0
2023-01-13 09:53:43.794199,0.0,22.114944458007812,7.0
2023-01-13 09:53:50.352120,0.0,22.444915771484375,7.0
2023-01-13 09:53:56.826722,0.0,22.439193725585938,7.0
2023-01-13 09:54:03.622647,0.0,22.431182861328125,7.0
2023-01-13 09:54:10.143250,0.0,22.441864013671875,7.0
2023-01-13 09:54:16.796816,0.0,22.112655639648438,7.0
2023-01-13 09:54:23.852393,0.0,22.438430786132812,7.0
2023-01-13 09:54:30.588913,0.0,22.429656982421875,7.0
2023-01-13 09:54:37.417348,3.0,22.4395751953125,7.0
2023-01-13 09:54:43.974692,0.0,22.439193725585938,7.0
2023-01-13 09:54:50.564637,0.0,22.4395751953125,7.0
2023-01-13 09:54:57.081775,0.0,22.116470336914062,7.0
2023-01-13 09:55:03.697237,0.0,22.43194580078125,7.0
2023-01-13 09:55:10.255727,0.0,22.443389892578125,7.0
2023-01-13 09:55:16.779869,0.0,22.442245483398438,7.0
2023-01-13 09:55:23.330382,0.0,22.439956665039062,7.0
2023-01-13 09:55:29.895923,0.0,22.431564331054688,7.0
2023-01-13 09:55:36.328900,1.0,22.442626953125,7.0
2023-01-13 09:55:42.977687,0.0,22.441482543945312,7.0
2023-01-13 09:55:49.578455,0.0,22.431182861328125,7.0
2023-01-13 09:55:56.035838,0.0,22.44110107421875,7.0
2023-01-13 09:56:02.476323,0.0,22.439956665039062,7.0
2023-01-13 09:56:09.026885,2.0,22.439956665039062,7.0
2023-01-13 09:56:15.493845,0.0,22.438430786132812,7.0
2023-01-13 09:56:22.093308,0.0,22.437286376953125,7.0
2023-01-13 09:56:28.709325,4.0,22.434616088867188,7.0
2023-01-13 09:56:35.317908,1.0,22.438430786132812,7.0
2023-01-13 09:56:41.775540,1.0,22.443389892578125,7.0
2023-01-13 09:56:48.333740,2.0,22.431564331054688,7.0
2023-01-13 09:56:54.857147,1.0,22.43804931640625,7.0
2023-01-13 09:57:01.366167,1.0,22.440719604492188,7.0
2023-01-13 09:57:07.881763,3.0,22.440719604492188,7.0
2023-01-13 09:57:14.321980,3.0,22.437667846679688,7.0
2023-01-13 09:57:20.789478,2.0,22.438430786132812,7.0
2023-01-13 09:57:27.340317,0.0,22.43804931640625,7.0
2023-01-13 09:57:33.781921,1.0,22.443771362304688,7.0
2023-01-13 09:57:40.321750,1.0,22.44415283203125,7.0
2023-01-13 09:57:46.896403,0.0,22.5799560546875,7.0
2023-01-13 09:57:53.445965,2.0,22.578811645507812,7.0
2023-01-13 09:57:59.945718,2.0,22.586441040039062,7.0
2023-01-13 09:58:06.529803,2.0,22.587966918945312,7.0
2023-01-13 09:58:13.028859,2.0,22.5799560546875,7.0
2023-01-13 09:58:19.477637,0.0,22.577667236328125,7.0
2023-01-13 09:58:25.927567,1.0,22.589111328125,7.0
2023-01-13 09:58:32.485822,1.0,22.579193115234375,7.0
2023-01-13 09:58:39.047207,2.0,22.584152221679688,7.0
2023-01-13 09:58:45.534387,1.0,22.587203979492188,7.0
2023-01-13 09:58:52.117236,2.0,22.586822509765625,7.0
2023-01-13 09:58:58.692929,2.0,22.579193115234375,7.0
2023-01-13 09:59:05.183625,2.0,22.588729858398438,7.0
2023-01-13 09:59:11.759064,1.0,22.580337524414062,7.0
2023-01-13 09:59:18.267868,0.0,22.460174560546875,7.0
2023-01-13 09:59:24.861270,1.0,22.459793090820312,7.0
2023-01-13 09:59:31.477331,1.0,22.440338134765625,7.0
2023-01-13 09:59:38.128918,3.0,22.464752197265625,7.0
2023-01-13 09:59:44.651968,2.0,22.449111938476562,7.0
2023-01-13 09:59:51.181131,1.0,22.438812255859375,7.0
2023-01-13 09:59:57.830167,3.0,22.438430786132812,7.0
2023-01-13 10:00:04.505112,1.0,22.434616088867188,7.0
2023-01-13 10:00:11.023731,2.0,22.442245483398438,7.0
2023-01-13 10:00:17.550827,2.0,22.434234619140625,7.0
2023-01-13 10:00:24.059660,1.0,22.434234619140625,7.0
2023-01-13 10:00:30.642331,1.0,22.436904907226562,7.0
2023-01-13 10:00:37.242518,1.0,22.446441650390625,7.0
2023-01-13 10:00:43.841291,1.0,22.444915771484375,7.0
2023-01-13 10:00:50.402458,2.0,22.441482543945312,7.0
2023-01-13 10:00:57.002702,1.0,22.442245483398438,7.0
2023-01-13 10:01:03.518851,0.0,22.594070434570312,7.0
2023-01-13 10:01:10.068283,3.0,22.590255737304688,7.0
2023-01-13 10:01:16.618429,2.0,22.5860595703125,7.0
2023-01-13 10:01:23.175733,3.0,22.587966918945312,7.0
2023-01-13 10:01:29.710288,1.0,22.589874267578125,7.0
2023-01-13 10:01:36.293730,1.0,22.587966918945312,7.0
2023-01-13 10:01:42.790901,2.0,22.580337524414062,7.0
2023-01-13 10:01:49.293744,1.0,22.582244873046875,7.0
2023-01-13 10:01:55.907093,2.0,22.583770751953125,7.0
2023-01-13 10:02:02.457156,1.0,22.588729858398438,7.0
2023-01-13 10:02:09.032009,2.0,22.58758544921875,7.0
2023-01-13 10:02:15.597983,0.0,22.44110107421875,7.0
2023-01-13 10:02:22.363972,0.0,22.437286376953125,7.0
2023-01-13 10:02:28.888827,1.0,22.441864013671875,7.0
2023-01-13 10:02:35.421914,0.0,22.443008422851562,7.0
2023-01-13 10:02:42.031354,0.0,22.435379028320312,7.0
2023-01-13 10:02:48.488301,0.0,22.437286376953125,7.0
2023-01-13 10:02:55.078502,0.0,22.4456787109375,7.0
2023-01-13 10:03:01.585985,0.0,22.433853149414062,7.0
2023-01-13 10:03:08.019529,0.0,22.444534301757812,7.0
2023-01-13 10:03:14.553230,0.0,22.435379028320312,7.0
2023-01-13 10:03:21.060498,0.0,22.442245483398438,7.0
2023-01-13 10:03:27.702414,2.0,22.440719604492188,7.0
2023-01-13 10:03:34.151196,0.0,22.441864013671875,7.0
2023-01-13 10:03:40.676143,0.0,22.442626953125,7.0
2023-01-13 10:03:47.335166,1.0,22.570419311523438,7.0
2023-01-13 10:03:53.867057,0.0,22.439956665039062,7.0
2023-01-13 10:04:00.433108,1.0,22.442626953125,7.0
2023-01-13 10:04:06.900029,1.0,22.435379028320312,7.0
2023-01-13 10:04:13.532857,2.0,22.44720458984375,7.0
2023-01-13 10:04:20.116846,2.0,22.441864013671875,7.0
2023-01-13 10:04:26.558044,2.0,22.43499755859375,7.0
2023-01-13 10:04:33.264323,0.0,22.442626953125,7.0
2023-01-13 10:04:39.755740,0.0,22.591018676757812,7.0
2023-01-13 10:04:46.246605,2.0,22.584152221679688,7.0
2023-01-13 10:04:52.822580,1.0,22.595596313476562,7.0
2023-01-13 10:04:59.250011,1.0,22.591781616210938,7.0
2023-01-13 10:05:05.804499,1.0,22.586822509765625,7.0
2023-01-13 10:05:12.362104,2.0,22.592926025390625,7.0
2023-01-13 10:05:18.945169,3.0,22.583389282226562,7.0
2023-01-13 10:05:25.395458,0.0,22.584152221679688,7.0
2023-01-13 10:05:31.960987,2.0,22.589492797851562,7.0
2023-01-13 10:05:38.494030,2.0,22.584915161132812,7.0
2023-01-13 10:05:45.303295,0.0,22.59063720703125,7.0
2023-01-13 10:05:51.827984,2.0,22.59368896484375,7.0
2023-01-13 10:05:58.285538,3.0,22.589492797851562,7.0
2023-01-13 10:06:04.835345,2.0,22.589111328125,7.0
2023-01-13 10:06:11.309197,1.0,22.59063720703125,7.0
2023-01-13 10:06:17.867423,3.0,22.594451904296875,7.0
2023-01-13 10:06:24.417478,2.0,22.587203979492188,7.0
2023-01-13 10:06:30.991188,1.0,22.587966918945312,7.0
2023-01-13 10:06:37.599159,1.0,22.443771362304688,7.0
2023-01-13 10:06:44.349183,0.0,22.440719604492188,7.0
2023-01-13 10:06:50.931325,0.0,22.115707397460938,7.0
2023-01-13 10:06:57.423030,0.0,22.110748291015625,7.0
2023-01-13 10:07:03.998719,0.0,22.117996215820312,7.0
2023-01-13 10:07:10.534485,0.0,22.113800048828125,7.0
2023-01-13 10:07:17.013577,0.0,22.115707397460938,7.0
2023-01-13 10:07:23.479674,0.0,22.116851806640625,7.0
2023-01-13 10:07:29.970892,0.0,22.114181518554688,7.0
2023-01-13 10:07:36.387943,0.0,22.1160888671875,7.0
2023-01-13 10:07:42.895947,0.0,22.1160888671875,7.0
2023-01-13 10:07:49.622200,1.0,22.117233276367188,7.0
2023-01-13 10:07:56.028209,0.0,22.1160888671875,7.0
2023-01-13 10:08:02.453020,0.0,22.117996215820312,7.0
2023-01-13 10:08:09.068851,4.0,22.597503662109375,7.0
2023-01-13 10:08:15.519667,1.0,22.577285766601562,7.0
2023-01-13 10:08:22.040621,0.0,22.577667236328125,7.0
2023-01-13 10:08:28.466463,2.0,22.591781616210938,7.0
2023-01-13 10:08:34.943327,0.0,22.11761474609375,7.0
2023-01-13 10:08:41.409925,0.0,22.45330810546875,7.0
2023-01-13 10:08:47.959493,0.0,22.4334716796875,7.0
2023-01-13 10:08:54.424601,0.0,22.4334716796875,7.0
2023-01-13 10:09:01.057508,0.0,22.4456787109375,7.0
2023-01-13 10:09:07.532204,1.0,22.4334716796875,7.0
2023-01-13 10:09:14.032881,1.0,22.44873046875,7.0
2023-01-13 10:09:20.539992,0.0,22.438812255859375,7.0
2023-01-13 10:09:27.037759,0.0,22.445297241210938,7.0
2023-01-13 10:09:33.489483,0.0,22.443389892578125,7.0
2023-01-13 10:09:40.044025,0.0,22.441482543945312,7.0
2023-01-13 10:09:46.571094,2.0,22.44110107421875,7.0
2023-01-13 10:09:53.137837,0.0,22.447586059570312,7.0
2023-01-13 10:09:59.720828,0.0,22.444915771484375,7.0
2023-01-13 10:10:06.340284,0.0,22.443008422851562,7.0
2023-01-13 10:10:13.030402,0.0,22.4365234375,7.0
2023-01-13 10:10:19.620650,2.0,22.447967529296875,7.0
2023-01-13 10:10:26.219628,1.0,22.437286376953125,7.0
2023-01-13 10:10:32.744284,2.0,22.438812255859375,7.0
2023-01-13 10:10:39.360597,1.0,22.443008422851562,7.0
2023-01-13 10:10:45.975941,2.0,22.445297241210938,7.0
2023-01-13 10:10:52.451629,0.0,22.441482543945312,7.0
2023-01-13 10:10:58.984022,1.0,22.584915161132812,7.0
2023-01-13 10:11:05.575175,0.0,22.591400146484375,7.0
2023-01-13 10:11:12.084898,1.0,22.582244873046875,7.0
2023-01-13 10:11:18.683238,3.0,22.590255737304688,7.0
2023-01-13 10:11:25.191189,0.0,22.585678100585938,7.0
2023-01-13 10:11:31.831626,2.0,22.594451904296875,7.0
2023-01-13 10:11:38.416361,2.0,22.586441040039062,7.0
2023-01-13 10:11:44.899224,1.0,22.583389282226562,7.0
2023-01-13 10:11:51.432021,2.0,22.589492797851562,7.0
2023-01-13 10:11:57.930676,2.0,22.586822509765625,7.0
2023-01-13 10:12:04.598334,1.0,22.584152221679688,7.0
2023-01-13 10:12:11.081365,1.0,22.581863403320312,7.0
2023-01-13 10:12:17.597346,2.0,22.592926025390625,7.0
2023-01-13 10:12:24.028328,2.0,22.585678100585938,7.0
2023-01-13 10:12:30.603914,2.0,22.591781616210938,7.0
2023-01-13 10:12:37.119319,2.0,22.589492797851562,7.0
2023-01-13 10:12:43.694525,1.0,22.587203979492188,7.0
2023-01-13 10:12:50.211119,1.0,22.437667846679688,7.0
2023-01-13 10:12:56.751331,1.0,22.447586059570312,7.0
2023-01-13 10:13:03.344016,1.0,22.44110107421875,7.0
2023-01-13 10:13:09.959986,0.0,22.438430786132812,7.0
2023-01-13 10:13:16.401161,9.0,22.118759155273438,7.0
2023-01-13 10:13:22.941434,1.0,22.43194580078125,7.0
2023-01-13 10:13:29.442771,1.0,22.441864013671875,7.0
2023-01-13 10:13:35.956492,0.0,22.43499755859375,7.0
2023-01-13 10:13:42.500901,0.0,22.43499755859375,7.0
2023-01-13 10:13:48.949614,0.0,22.442626953125,7.0
2023-01-13 10:13:55.416014,0.0,22.442245483398438,7.0
2023-01-13 10:14:01.912837,0.0,22.444915771484375,7.0
2023-01-13 10:14:08.473434,1.0,22.44415283203125,7.0
2023-01-13 10:14:14.921477,0.0,22.441864013671875,7.0
2023-01-13 10:14:21.406335,0.0,22.446823120117188,7.0
2023-01-13 10:14:27.864524,2.0,22.445297241210938,7.0
2023-01-13 10:14:34.358406,2.0,22.44415283203125,7.0
2023-01-13 10:14:40.788200,0.0,22.443771362304688,7.0
2023-01-13 10:14:47.278647,4.0,22.433853149414062,7.0
2023-01-13 10:14:53.804499,1.0,22.436904907226562,7.0
2023-01-13 10:15:00.328248,0.0,22.441864013671875,7.0
2023-01-13 10:15:06.876687,1.0,22.441482543945312,7.0
2023-01-13 10:15:13.568755,1.0,22.438430786132812,7.0
2023-01-13 10:15:20.211438,0.0,22.589111328125,7.0
2023-01-13 10:15:26.711294,1.0,22.58453369140625,7.0
2023-01-13 10:15:33.277243,1.0,22.581863403320312,7.0
2023-01-13 10:15:39.811903,0.0,22.580718994140625,7.0
2023-01-13 10:15:46.325936,2.0,22.582244873046875,7.0
2023-01-13 10:15:52.988508,1.0,22.582244873046875,7.0
2023-01-13 10:15:59.907498,1.0,22.587203979492188,7.0
2023-01-13 10:16:06.448926,2.0,22.582244873046875,7.0
2023-01-13 10:16:13.130969,2.0,22.585296630859375,7.0
2023-01-13 10:16:19.776252,0.0,22.444534301757812,7.0
2023-01-13 10:16:26.349171,0.0,22.4334716796875,7.0
2023-01-13 10:16:32.823731,0.0,22.433853149414062,7.0
2023-01-13 10:16:39.371678,0.0,22.443771362304688,7.0
2023-01-13 10:16:45.898676,0.0,22.443771362304688,7.0
2023-01-13 10:16:52.503884,0.0,22.434234619140625,7.0
2023-01-13 10:16:58.953950,0.0,22.434234619140625,7.0
2023-01-13 10:17:05.785780,0.0,22.441864013671875,7.0
2023-01-13 10:17:12.327985,1.0,22.443389892578125,7.0
2023-01-13 10:17:18.921146,0.0,22.443389892578125,7.0
2023-01-13 10:17:25.413551,0.0,22.438430786132812,7.0
2023-01-13 10:17:31.938019,1.0,22.442626953125,7.0
2023-01-13 10:17:38.619559,9.0,22.444915771484375,7.0
2023-01-13 10:17:45.202310,1.0,22.443771362304688,7.0
2023-01-13 10:17:51.760468,1.0,22.4334716796875,7.0
2023-01-13 10:17:58.427168,1.0,22.442245483398438,7.0
2023-01-13 10:18:04.970050,1.0,22.581863403320312,7.0
2023-01-13 10:18:11.474266,2.0,22.580337524414062,7.0
2023-01-13 10:18:17.949222,3.0,22.581100463867188,7.0
2023-01-13 10:18:24.491950,1.0,22.5799560546875,7.0
2023-01-13 10:18:31.108173,0.0,22.589492797851562,7.0
2023-01-13 10:18:37.674734,2.0,22.580337524414062,7.0
2023-01-13 10:18:44.216545,1.0,22.579574584960938,7.0
2023-01-13 10:18:50.753716,1.0,22.444915771484375,7.0
2023-01-13 10:18:57.275272,1.0,22.5921630859375,7.0
2023-01-13 10:19:03.794425,0.0,22.440719604492188,7.0
2023-01-13 10:19:10.320041,1.0,22.591018676757812,7.0
2023-01-13 10:19:16.850753,1.0,22.585678100585938,7.0
2023-01-13 10:19:23.285331,2.0,22.59063720703125,7.0
2023-01-13 10:19:29.883286,2.0,22.586822509765625,7.0
2023-01-13 10:19:36.354429,2.0,22.591018676757812,7.0
2023-01-13 10:19:42.910799,7.0,23.134231567382812,7.0
2023-01-13 10:19:49.459783,3.0,22.43194580078125,7.0
2023-01-13 10:19:55.940382,2.0,22.4456787109375,7.0
2023-01-13 10:20:02.534720,1.0,22.44415283203125,7.0
2023-01-13 10:20:09.114467,1.0,22.58453369140625,7.0
2023-01-13 10:20:15.543119,1.0,22.5860595703125,7.0
2023-01-13 10:20:22.043931,1.0,22.589111328125,7.0
2023-01-13 10:20:28.592651,7.0,22.585678100585938,7.0
2023-01-13 10:20:35.085524,2.0,22.592926025390625,7.0
2023-01-13 10:20:41.575561,1.0,22.594070434570312,7.0
2023-01-13 10:20:48.125400,2.0,22.592926025390625,7.0
2023-01-13 10:20:54.666879,1.0,22.591018676757812,7.0
2023-01-13 10:21:01.091657,1.0,22.594070434570312,7.0
2023-01-13 10:21:07.740290,1.0,22.584152221679688,7.0
2023-01-13 10:21:14.181809,2.0,22.594833374023438,7.0
2023-01-13 10:21:20.740326,1.0,22.594833374023438,7.0
2023-01-13 10:21:27.255977,2.0,22.59368896484375,7.0
2023-01-13 10:21:33.797718,0.0,22.2564697265625,7.0
2023-01-13 10:21:40.272904,0.0,22.423934936523438,7.0
2023-01-13 10:21:46.813764,0.0,22.586441040039062,7.0
2023-01-13 10:21:53.305562,0.0,22.445297241210938,7.0
2023-01-13 10:21:59.971304,1.0,22.440719604492188,7.0
2023-01-13 10:22:06.520784,2.0,22.441864013671875,7.0
2023-01-13 10:22:13.108616,0.0,22.582244873046875,7.0
2023-01-13 10:22:19.744502,1.0,22.58758544921875,7.0
2023-01-13 10:22:26.260751,2.0,22.581100463867188,7.0
2023-01-13 10:22:32.719903,3.0,22.5860595703125,7.0
2023-01-13 10:22:39.194716,2.0,22.580718994140625,7.0
2023-01-13 10:22:45.646495,1.0,22.590255737304688,7.0
2023-01-13 10:22:52.184192,2.0,22.49603271484375,7.0
2023-01-13 10:22:58.642800,1.0,22.492218017578125,7.0
2023-01-13 10:23:05.292591,1.0,22.49755859375,7.0
2023-01-13 10:23:11.923688,2.0,22.4945068359375,7.0
2023-01-13 10:23:18.308008,1.0,22.027587890625,7.0
